,Title,Hoax
4017,"RUU PDP Disahkan Hari Ini, Puan Maharani: Tak Ada Lagi Tangisan Rakyat Akibat Pinjol atau Doxing",0
4712,"MK Bolehkan Menteri Maju Capres Tanpa Perlu Mundur, DPR: Tak Ganggu Pekerjaan",0
2907,"Didukung Demokrat Maju Pilkada 2024, Edy Rahmayadi: Istikharah Dulu Saya",0
5741,Jokowi Istirahat di Istana Bogor pada Malam Tahun Baru 2023,0
6252,Jokowi Puji Heru Budi soal Sodetan Ciliwung yang Mangkrak 6 Tahun,0
252,Ngabalin: Ahok Disebut Presiden Jokowi Jadi Calon Kepala Otorita IKN,0
4264,Sandiaga Uno: Siapa pun Harus Siap Dicalonkan untuk Pilpres 2024,0
3722,Safari Politik Puan Maharani dan Elektabilitas yang Melejit,0
350,Pemerintah Percepat Penyusunan Inventarisasi Masalah RUU TPKS,0
1941,"Anwar Usman dan Adik Jokowi Idayati Akad Nikah Hari Ini, Begini Prosesinya",0
4025,Gubernur Papua Lukas Enembe Pernah Usulkan Pemekaran Papua Jadi Tujuh Provinsi,0
5831,KSAL Muhamamd Ali Jelaskan Fokus TNI AL ke Prabowo,0
3203,"Aturan Teknis Pj Kepala Daerah Bakal Terbit Lewat Permendagri, Tunggu Persetujuan Jokowi",0
457,Analis Jelaskan Urgensi Prabowo Beli 42 Pesawat Jet Rafale,0
3958,Survei Capres 2024 Polstat: Prabowo Raih Elektabilitas Tertinggi,0
479,KPU Revisi Usulan Anggaran Pemilu 2024 Jadi Rp 76 Triliun,0
1114,"Buntut Pemecatan Terawan, Komisi IX DPR Bakal Panggil IDI",0
798,"Deretan Pangkostrad Berpengaruh: Soeharto, Wiranto, Prabowo hingga Dudung",0
4584,"Sanksi Ganjar Pranowo, Peneliti Sebut PDIP Ingin Cek Ombak Reaksi Masyarakat",0
298,"Top Nasional: Satu Pleton Brimob Dikirim ke Haruku, Gejala Omicron Mirip Flu",0
3076,"Tolak Wacana Hadirkan PPHN Lewat Konvensi Ketatanegaraan, Fraksi Golkar: Mengada-ada",0
3413,"Inspirasi Wali Kota Singkawang Tjhai Chui Mie, Dari Mega hingga Lady Diana",0
26,Mahfud Md: Pemerintah Belum Ada Wacana Bentuk Kementerian Keamanan Dalam Negeri,0
5460,Jokowi Hari Ini Bertemu PM Ceko dan Raja Belgia,0
2375,"Reshuffle Kabinet, 3 Nama Wakil Menteri Baru Akan Diumumkan Siang Ini",0
1791,Penyebab Survei Kepuasan Jokowi Turun di Survei Indikator Politik,0
5026,"Haedar Ungkap Kultur di Muhammadiyah: Tak Boleh Tolak Amanat, tapi Dilarang Kejar Jabatan",0
3872,Jokowi Terima Surat Kepercayaan dari 8 Duta Besar Negara Sahabat,0
2252,"Prabowo Bertemu Menteri Pertahanan AS, Bahas Strategi Indo-Pasifik",0
1287,"Anies-AHY Unggul di Survei SMRC, Pengamat: Saatnya Demokrat Galang Poros Baru",0
1281,Wiranto Paparkan 4 Alasan Jokowi 3 Periode Sulit Terealisasi,0
229,"Puji Megawati di Ulang Tahun ke-75, Risma: Dia Konsisten dan Detail",0
3125,"Survei Indikator: Kepuasan Publik Atas Kinerja Jokowi Capai 64,9 Persen",0
2457,Pengamat: Pengusungan Andika sebagai Bacapres NasDem Mestinya Nunggu Ia Pensiun,0
4506,5 Polemik Ganjar Pranowo Seiring Isu Calon Presiden 2024,0
5802,Pengamat Politik Unpad: Hati-hati Ancaman Disinformasi di Era Kampanye Digital,0
2970,"Hari Ini di Tahun 1976, Ketika Indonesia Menduduki Timor Timur",0
6193,Mahfud Sebut Dakwah yang Lentur dan Dekat dengan Budaya Lokal Jadi Kunci NU Bertahan 100 Tahun,0
2754,"Peluang Ganjar Pranowo Diusung KIB Pilpres 2024, Golkar: Fokus Capres Internal",0
5807,PAN Sebut Mayoritas Parpol dan Masyarakat Ingin Sistem Proporsional Terbuka di Pemilu 2024,0
6169,"Ridwan Kamil Berlabuh di Golkar, Begini Kata Pengamat",0
5121,"Golkar Targetkan Menang Pemilu 2024, Airlangga: Kalau Tidak, 2029 Ceritanya Berbeda",0
2415,Hampir Seluruh DPW Usulkan Anies dan Ganjar Sebagai Capres di Rakernas NasDem,0
6079,"Soal Pertemuan Surya Paloh dan Luhut di London, Ini Penjelasan Wasekjen NasDem",0
3671,"Puan Bakal Temui Ketum Golkar Airlangga dan Ketum Gerindra Prabowo, Ini Materi yang Dibahas",0
2684,Suharso Angkat Bicara Soal Demo Menuntutnya Mundur dari Kursi Ketua Umum PPP,0
4709,Anies Baswedan Bersama Partai NasDem Bakal ke Medan Pekan Ini,0
5368,"Yasonna Sarankan Pihak Tak Puas KUHP Ajukan Gugatan, Pakar: Independensi MK Dipertanyakan",0
4336,"Selain Ganjar, Nama Khofifah dan Anies Baswedan Mengemuka di PPP",0
1614,Sekretaris Umum PDSI Ungkap Perbedaan Organisasinya dengan IDI,0
3573,Bambang Pacul Sebut Puan dan Surya Paloh Sempat Bicara Empat Mata Selama 45 Menit di Nasdem Tower,0
607,"Resmikan Jalan di Sulawesi Utara, Jokowi: Manado - Bitung Hanya 30 Menit",0
5239,"9 Pernyataan Bola Liar Jokowi Soal Capres 2024, Terakhir Soal Rambut Putih dan Kerut Wajah",0
4961,Hasil Survei PWS: Wong Cilik Cenderung Pilih Prabowo Sebagai Presiden,0
5474,"Partai Ummat Tak Lolos Pemilu 2024, Hasto PDIP:  Ketidakkompakan Pak Zul dan Pak Amien",0
533,"Usulan Menteri Rangkap Kepala Otorita IKN, Politikus PKB: Tak Punya Kerjaan",0
3628,Hasto: PDIP Lebih Tertarik Dengar Suara Pendukung yang Belum Puas Kinerja Jokowi,0
2163,3 Kesepakatan DPR dan KPU Soal Penyelenggaraan Pemilu Serentak 2024,0
5273,"Prabowo Bercanda Rambut Putih, Menteri dari Nasdem Tertawa Terbahak-bahak",0
6442,Airlangga Bilang Pertemuan dengan Surya Paloh Bahas Posisi Golkar dan NasDem,0
3244,Hasto Pastikan Calon Menpan RB Kader PDI Perjuangan,0
3935,Ini Alasan Megawati Sebut Istilah Koalisi Partai Rancu,0
203,"Top Nasional: Chandra Tjan Klarifikasi Laporan Ubedilah, Soal Kepala Otorita IKN",0
339,"Tangani Masalah Papua, Pangdam Cendrawasih Utamakan Pendekatan Persuasif",0
5155,"Soal Yudo Margono Jadi Calon Panglima TNI, Prabowo: Jelas Beliau Mampu",0
3058,"Jokowi Tiba di Beijing, Besok Bertemu Xi Jinping",0
837,Akademisi Anggap Tak Ada Alasan Penundaan Pemilu 2024,0
4732,Jokowi dan Prabowo Saksikan Penampilan Alutsista Dalam Negeri di Indo Defence 2022,0
5341,"Tolak Pengesahan RKUHP, AJI tanah Papua Gelar Aksi di 2 Lokasi",0
5048,"Jenderal Andika Perkasa Pensiun Bulan Depan, Bagaimana Syarat Pengangkatan Panglima TNI?",0
387,Jenderal Dudung Ungkap Alasan TNI Rekrut Lulusan Pesantren,0
4423,"Profil KSAL Yudo Margono, Calon Pengganti Panglima TNI Andika Perkasa?",0
4940,Ganjar Kagumi Kemegahan Masjid Sheikh Zayed Solo,0
3459,Jokowi Minta Relawannya Santai Mawon soal Capres 2024,0
3074,"Presiden Jokowi Bertemu Li Keqiang, Cina Janji Tambah Impor CPO 1 Juta Ton",0
1609,Presiden Joko Widodo Bertemu Sultan HB X Seusai Salat Ied di Keraton Yogyakarta,0
2698,"Polemik Cak Imin - Yenny Wahid, Yahya Staquf: Bukan Urusan PBNU",0
4932,Begini Cara Relawan Agar Moeldoko Dilirik Parpol untuk Maju Pilpres 2024,0
4031,Tempo Media Grup Beri Penghargaan 13 Kepala Daerah Perempuan Inspiratif,0
4054,"Dewan Kolonel dan Kopral, Pengamat Nilai Internal PDIP Tidak Sehat",0
4377,Survei Charta Politika: Gibran Rakabuming Raka Unggul di Pilkada Jateng,0
5347,Jokowi Salurkan Bantuan Renovasi Rumah ke Korban Gempa Cianjur Pagi Ini,0
2453,Respons PDIP Soal Nama Ganjar Masuk Daftar Usulan Capres di Rakernas NasDem,0
1940,"Ketua MK Anwar Usman - Idayati Menikah, Pejabat Negara Mulai Berdatangan",0
3545,DPRD Jayawijaya Gandeng TNI-Polri Kawal Penyaluran BBM Bersubsidi,0
5803,Benarkah Sistem Proporsional Tertutup Efektif Tangkal Politik Uang?,0
3606,Relawan Jokman Anggap Usulan Jokowi 3 Periode Haram Bagi Demokrasi,0
3527,Panglima TNI Andika Perkasa Dukung Menwa Jadi Komponen Pertahanan,0
3921,AHY Tunjuk Ongku Hasibuan Jadi Pengganti Jhoni Allen di DPR,0
6068,Partai Buruh Incar Kursi Wali Kota Bekasi hingga Jayapura di Pilkada 2024,0
677,"Pakde Miyono, Sosok Penting di Balik Keberhasilan Karier Jokowi",0
3711,Jokowi Berharap Marcos Jr Tuntaskan Pembelian Pesawat NC212i dari PTDI,0
3442,Muhaimin Iskandar Sebut 3 Faktor Kunci Indonesia Bisa Lalui Kondisi Sulit,0
2095,Survei IPO: Elektabilitas Anies Baswedan Paling Stabil,0
4393,Pengamat Sebut Lawatan Ganjar Pranowo ke Sejumlah Daerah Perluas Jangkar Politik,0
61,"7 Gubernur Habis Masa Jabatan di 2022, Ini Aturan soal Penjabat Gubernur",0
5957,Megawati soal Capres 2024: Urusan Gue,0
5307,Yudo Margono Gelar Rapat-rapat Kecil Jelang Fit and Proper Test Calon Panglima TNI,0
5003,Relawan Prediksi PDIP Deklarasi Ganjar Pranowo Capres pada 10 Januari 2023,0
2351,"Makan Siang Bersama Jokowi, Surya Paloh: Satu Hal Jadi Catatan Serius",0
657,Surya Paloh Ungkap Alasan NasDem Batal Gelar Konvensi Capres 2024,0
790,Delapan Jenazah Korban Penembakan KKB Berhasil Dievakuasi,0
5749,Andi Malarangeng Anggap Sistem Proporsional Tertutup Ibarat Beli Kucing dalam Karung,0
3796,"Kisruh PPP, Mardiono Buka Peluang Dialog dengan Suharso Monoarfa",0
5908,"Eksklusif, Sandiaga Uno: Istri Saya Loyalis PPP",0
3691,"Peluang Duet Prabowo-Puan Maharani, Gerindra: Kalau Puan Jadi Wakil Boleh",0
5221,Jokowi Penuhi Permintaan Soal Kuota Khusus Anak Suku Dayak Jadi Prajurit TNI-Polri,0
3842,MKD DPR Pertanyakan Pasal yang Dilanggar dalam Perayaan Ulang Tahun Puan Maharani,0
4609,PPP Ungkap KIB Bakal Kerucutkan Nama Capres Dalam Pertemuan di Makassar,0
1359,"Kewajiban PHH Brimob Polri, Melayani dan Mengamankan Pengunjuk Rasa",0
1230,"Komisi IX DPR Panggil IDI Hari Ini, Bahas Pemecatan Terawan",0
4774,PKS Ingin Cawapres Anies Baswedan Dipilih Secara Rasional dan Objektif,0
5833,2 Usul Muhammadiyah soal Sistem Pemilu: Proporsional Tertutup atau Terbuka Terbatas,0
4402,Ketua Tim Penyidik Kasus Ferdy Sambo Brigjen Andi Rian Djajadi Jadi Kapolda Kalsel,0
6126,"Pemilu Sistem Proporsional Tertutup atau Terbuka, Deni Indrayana: Politik Uang Tetap Ada",0
733,"Din Syamsuddin Dirikan Partai Pelita, Ini Komentar Muhammadiyah",0
2153,"Soal Kabar Reshuffle Kabinet, Mendag M Lutfi: Itu Prerogatif Presiden",0
5327,Ganjar Pranowo Sampaikan Keluhan Guru soal PPPK ke Jokowi dan Nadiem,0
4942,Kata Politikus PDIP soal Isu Hubungan Surya Paloh dan Jokowi Renggang,0
1260,Populer: Konsekuensi jika Jokowi Abai Rekomendasi Ombudsman dan Soal Fahrenheit,0
5531,"Didesak Tegur Jokowi karena Endorse Capres, Bawaslu: Nggak di Tempat Ibadah",0
5690,Loyalis Amien Rais Menduga Ada Gangguan Saat Proses Verifikasi Faktual Partai Ummat di Sulut,0
4771,Demokrat Ingin Cawapres Anies Baswedan Punya Elektabilitas dan Saling Mengisi,0
2728,"56 Tahun Basuki Tjahaja Purnama, Perjalanan Politik Ahok Sejak dari Belitung",0
1543,Gerindra Pastikan Prabowo Subianto Maju di Pilpres 2024 Meski Sudah 3 Kali Kalah,0
527,Ilmuwan Muslimah Desak RUU TPKS Disahkan Demi Perlindungan Korban,0
5709,"Kemungkinan Pemilu 2024 Kembali ke Proporsional Tertutup, KPU Sebut Tergantung Putusan MK",0
3780,"Bertemu Eurico Guterres, Jenderal Andika Perkasa Akomodir Anak Eks Timtim Masuk TNI",0
2114,Politikus PAN Minta Pemerintah Evaluasi soal Mundurnya CPNS,0
1468,"Soal Kisruh Pemilihan Ketua DPD Partai Demokrat Jawa Timur,  Ini Kata AHY",0
2755,Jokowi Bertemu Putin di Kremlin Kamis Siang Ini,0
2641,Kisah Soekarno Minta Buya Hamka Menyalatkan Jenazahnya,0
937,"Minyak Goreng Masih Langka, DPR Ancam Panggil Paksa Mendag M Lutfi",0
4032,Megawati Tegaskan Tidak Ada Dewan Kolonel,0
5561,Siapa Pengganti Yudo Margono sebagai KSAL? Begini Tugas dan Wewenang Komandan TNI AL,0
1780,"Soal Inisiator Koalisi Indonesia Bersatu, PAN dan Golkar Bilang Begini",0
5227,"Survei Charta Politika, Kepuasan terhadap Jokowi 69,5 Persen",0
2233,Anies Baswedan akan Diusulkan sebagai Capres dalam Rakernas NasDem Bulan Ini,0
803,"Antisipasi Kampanye 90 Hari, KPU Pakai Katalog Sektoral di Pemilu 2024",0
857,"Ditunjuk Jadi Kepala IKN, Harta Kekayaan Bambang Susantono Rp 3,9 Miliar",0
1599,"Puan Maharani Lontarkan Serangan, Pengamat: Geregetan Lihat Ganjar Tancap Gas",0
3309,"Hasri Ainun Habibie, Perjalanan Sosok Pendamping BJ Habibie",0
2271,"Muhaimin Ingin Maju di Pilpres 2024, Lirik Sri Mulyani Jadi Calon Wapres",0
6479,Denny Indrayana Blak-blakan Sebut Dukung Anies Baswedan di depan Mahfud Md,0
3277,Honor Badan Ad Hoc Pemilu 2024 Naik tapi Tak Sebesar Usulan KPU,0
1423,"Pilpres 2024, PPP Sebut Sudah Mulai Jalin Komunikasi dengan NasDem dan PAN",0
5081,Survei Voxpol Sebut Mayoritas Publik Tak Terpengaruh Capres Dukungan Jokowi,0
1465,AHY: Partai Demokrat Siap Berkoalisi dengan Semua Partai,0
2199,"Presiden Jokowi Terbang ke Jawa Tengah, Batal Resmikan Masjid At-Taufiq PDIP?",0
4587,Relawan Sebut Sanksi Maksimal Ganjar Pranowo Berupa Tiket Capres 2024,0
219,"Maruli Simanjuntak Pangkostrad, Nyoman Cantiasa Jabat Pangkogawilhan 3",0
2722,KPU Tidak Menutup Kemungkinan Anggaran Pemilu 2024 Akan Berubah Lagi,0
1288,Jokowi Tunjuk Luhut Jadi Ketua Dewan SDA Nasional,0
1115,TNI AL Naikkan Pangkat Dua Prajurit Korban Serangan KKB di Nduga,0
582,"Jokowi Kembali Singgung Myanmar, Kemenlu: Belum Ada Inisiatif Baru",0
3740,"Tekan Inflasi Akibat Harga BBM Naik, Mendagri Minta Pemda Bertindak Cepat",0
1564,Adian Napitupulu Puji Kepedulian Erick Thohir pada Korban Peristiwa Trisakti 98,0
43,Hasto Kristiyanto Bilang PDIP Belum Putuskan Calon untuk Pilkada DKI Jakarta,0
1234,"Populer: Isu Penundaan Pemilu Diminta Dihentikan, Eks Aktivis ICW Gabung Perindo",0
3651,"Survei SMRC: Dukungan untuk Golkar, PPP, dan PAN Melemah Dibandingkan 2019",0
6317,PPP Jawa Tengah akan Bawa Nama Sandiaga Uno ke Forum KIB,0
1892,"Koalisi Indonesia Bersatu Terbentuk, Surya Paloh: NasDem Tak Buru-buru",0
5703,Kata Mahfud MD Soal Nasib Pelanggaran HAM Berat Masa Lalu,0
5788,"Ingatkan Mitigasi Sosial Menjelang Tahun Politik, Said Aqil: Kita yang Cinta Tanah Air Harus Bergerak",0
5389,"Wacana Jokowi 3 Periode Muncul Lagi, Pimpinan DPR Pastikan Tahapan Pemilu Tetap Jalan",0
1071,"Presiden Joko Widodo Kesal CCTV, Seragam TNI-Polri, hingga Pulpen Impor",0
718,Hasil Survei LSI: Kepuasan Atas Kinerja Presiden Jokowi Terus Menurun,0
1505,SMRC: Pemilih Indonesia Cenderung Nasionalis dan Tolak Pasar Bebas,0
670,"Peran Miyono, Bayar Uang Sekolah Sampai Bantu Jokowi Jadi Wali Kota Solo",0
5209,Sekjen PDIP Anggap Manuver Elit Relawan Jokowi Tidak Berguna untuk Rakyat,0
4694,Gibran Dapat Dukungan Golkar Solo Maju Pilgub Jawa Tengah 2024,0
897,Luhut Disebut Memanipulasi Informasi soal Big Data Tunda Pemilu 2024,0
3739,DPR Minta Isu Ketidakharmonisan Andika Perkasa dan KSAD Dudung Tak Diperpanjang,0
4214,Politikus NasDem Minta Anies Baswedan Tak Buru-buru Tentukan Cawapres,0
3316,Panglima TNI: Super Garuda Shield Investasi Masa Depan,0
2521,"PKB Berkoalisi dengan Gerindra, PKS Jelaskan Nasib Koalisi Semut Merah",0
2405,Jokowi dan Presiden Federal Jerman Peringati 70 Tahun Hubungan Diplomatik,0
2483,"PKS: Jika PKB dan Gerindra Berjodoh, Ya Alhamdulillah",0
2229,"Hasto: PDIP Siapkan Capres 2024 Lewat Kaderisasi, Bukan Manuver Elite",0
4965,"Datang ke Desa Wadas, Komisi Hukum DPR Sebut Ganjar Pranowo Lakukan Pelanggaran",0
1874,Politikus Senior Golkar Fahmi Idris Meninggal Pagi Ini,0
1769,"Soal Golkar, PAN, PPP Berkoalisi, Demokrat Bilang Begini",0
4728,Jokowi: Sejak Awal Saya Dukung Prabowo,0
3139,"Tak akan Batasi Komunikasi dengan PDIP, Nasdem Butuh Partai Lain di Pilpres 2024",0
1983,"Ada Spanduk Dukungan Maju Capres 2024, Firli Bahuri: Tak Ada Inisiatif dari Saya",0
4394,Ganjar Pranowo Safari ke Empat Provinsi Sepekan Terakhir,0
3026,Jokowi Berharap Bandara Komodo Nantinya Bisa Tampung Pesawat dari Mancanegara,0
2576,"Megawati Sentil Kader yang Manuver Dua Kaki, Ganjar Pranowo Anggap Peringatan untuk Semua",0
731,Hasto PDIP Bilang Orang di Sekitar Presiden Tak Paham Kehendak Jokowi,0
4730,"Temuan BPK Soal Anggaran Komcad Kemenhan, Jokowi: Itu Selalu Ada di Kementerian",0
6328,"Soal Kapan PKS Nyatakan Dukungan Resmi ke Anies, Ini Jawaban Sohibul Iman",0
2498,Ketua PBNU Pelajari Kabar Mardani H Maming Tersangka,0
1255,Jokowi Minta Tak Ada Lagi Menteri Menyuarakan Penundaan Pemilu,0
3185,Muhaimin Iskandar Sebut Koalisi Gerindra-PKB Terus Dimatangkan,0
3096,"Gerindra-PKB Mau Deklarasi Koalisi 13 Agustus, PKS: Selamat",0
898,"Softbank Batal Investasi di IKN, PPP: Jangan Ganti dengan Uang Negara",0
428,"Didampingi Prabowo, Jokowi Terima Menteri Angkatan Bersenjata Perancis di Istana",0
4489,Relawan Anggap Pernyataan Ganjar Siap Nyapres Sinyal Dukungan Megawati,0
3887,Presiden Jokowi Keluarkan Instruksi Agar Pejabat Pakai Kendaraan Listrik,0
5096,"Safari Politik ke Jawa Barat, Anies Baswedan Kunjungi Sejumlah Pesantren",0
5903,"PKB Pastikan Hadir Dalam Pertemuan Dengan 7 Partai Lain, Bahas Penolakan Sistem Proposional Tertutup",0
1222,Bareskrim Periksa 12 Orang Saksi dalam Kasus Robot Trading DNA Pro,0
3825,Mardiono Tampik Dugaan Keterlibatan Istana dalam Pengesahannya sebagai Plt Ketua Umum PPP,0
3434,"Inspirasi Wali Kota Mojokerto Ika Puspitasari, Gayatri di Tepi Brantas",0
3381,"Sidang Tahunan MPR, Jokowi Minta Pembangunan IKN Terus Berlanjut",0
5436,Partai Ummat Klaim Punya Bukti Kuat Hendak Disingkirkan dari Pemilu 2024,0
1096,"Soal Duet Puan Maharani dengan Anies Baswedan di Pilpres 2024, Ini Kata PDIP",0
2072,Ganjar Pranowo Disarankan Ubah Strategi Komunikasi Politiknya,0
5890,PPP Sebut Sandiaga Uno Agresif Mendekat demi Dapatkan Tiket Pilpres 2024,0
3246,Fahri Hamzah Serukan Anis Matta Presiden Saat Partai Gelora Daftar KPU,0
5499,"Bawaslu Bentuk Satgas Pengawas Medsos, Unggahan Bisa Di-take down",0
1788,Din Syamsuddin Bilang Partai Pelita Lahir untuk Perbaiki Kerusakan Struktural,0
4715,Koalisi Gerindra - PKB Disebut Lebih Unggul dengan Restu Istana,0
5922,Puan Maharani Sebut Megawati Kantongi Nama Capres: Tinggal Diumumin,0
4951,"Periksa Alur Kedatangan Delegasi KTT G20 di Bandara I Gusti Ngurah Rai, Yasonna: Lancar",0
192,Yahya Staquf Mendaftarkan Kepengurusan PBNU ke Kemenkumham,0
6482,"Rapat dengan Panglima TNI, DPR Pertanyakan Absennya KSAD Jenderal Dudung Abdurachman",0
1126,Kejagung Jelaskan Tujuan Operasi Intelijen soal Produk Impor yang Dicap Lokal,0
6414,"Kaesang Pangarep Berminat Terjun ke Politik, Deretan Parpol yang Siap Tampung",0
2254,Prabowo akan Bertemu Perdana Menteri Singapura Lee Hsien Loong,0
3832,Surya Paloh Sesalkan Penolakan Pendirian Gereja di Cilegon,0
304,Top Nasional: TNI AL Tambah 50 Kapal Perang dan Kasus Edy Mulyadi,0
4855,Kata Politikus Nasdem soal Koalisi dengan Demokrat dan PKS Belum Juga Dideklarasikan,0
1292,"Masa Jabatannya Berakhir Oktober, Anies Baswedan : Tidak Diperpanjang",0
70,"Gibran Masuk Radar Pilgub DKI, PDIP Sebut Masih Ada Tanggung Jawab di Solo",0
4221,Partai NasDem Resmi Usung Anies Baswedan Capres 2024,0
5247,"Pertumbuhan Ekonomi Maluku Utara 27 Persen, Jokowi Ingatkan Gubernur Hati-hati",0
2939,Ganjar Pranowo Emoh Tanggapi Bambang Pacul: Aku Ngurusi Inflasi Wae,0
831,PDIP Nilai Perppu Penundaan Pemilu 2024 Bentuk Pelecehan Konstitusi,0
3357,"Zulhas Ingin Dukung Sandiaga Uno di 2024, Sekjen PAN: Bagian Komunikasi Politik",0
1456,"Mundur dari PSI, Tsamara Amany akan Fokus Pada Isu Perempuan",0
3841,"Soal Kebocoran Data oleh Bjorka, Mahfud Md: Bukan Data yang Rahasia",0
238,"Top Nasional: Pangdam Cenderawasih Diganti dan Dugaan Pungli Rp 1,7 M di Bandara",0
92,Uji Kelayakan Calon Anggota KPU dan Bawaslu di DPR Dijadwalkan Februari,0
6027,"Balas Bambang Pacul, Waketum Golkar Nurul Arifin: Penolakan Sistem Proporsional Tertutup Bukan Hore-Hore",0
4680,PBNU Rekomendasikan Pemerintah Larang Wahabi,0
2585,"Pilpres 2024 Tanpa Jokowi, Djarot PDIP Sebut Lapangan Lebih Bebas",0
3105,PDIP Sebut Megawati dan Jokowi Sudah Bahas Calon Menpan RB Pengganti Tjahjo Kumolo,0
5216,Survei Charta Politika: Deklarasi Anies Baswedan Genjot Elektabilitas NasDem,0
4406,NasDem Sebut Andika Perkasa dan Khofifah Masuk Radar Cawapres Anies,0
6031,Ijtima Ulama Nusantara Dukung Pemilu 2024 Tetap Gunakan Sistem Proposional Terbuka,0
1001,"Muncul Isu Penundaan Pemilu, PDIP Minta Pembahasan Amandemen UUD 1945 Dihentikan",0
6258,"Lanjutkan Safari Politik, Anies Baswedan Temui Masyarakat Baduy",0
2377,"Jokowi Umumkan Reshuffle Kabinet Siang Ini, Sejumlah Tamu Berdatangan ke Istana",0
2223,Megawati Disarankan Segera Tentukan Capres 2024 untuk Akhiri Drama Adu Banteng,0
1532,Charta Politika: Ganjar Pranowo Menang di Jateng Hingga Nusa Tenggara Plus Papua,0
6206,"Survei LSI Ungkap 27 Persen Responden Belum Tentukan Pilihan di Pemilu 2024, Ini Penyebabnya",0
411,Ganjar Temui Warga Wadas Jelaskan Proyek Bendungan Bener,0
6523,Prabowo dan Menhan Hulusi Sepakati Recana Aksi Kerja Sama Pertahanan RI-Turki,0
4502,"Tinggalkan Partai NasDem, Wanda Hamidah Bergabung ke Partai Golkar",0
4678,"2 Agenda Politik Hari Ini: Anies Baswedan Bertemu Aher, Cak Imin Bertemu Prabowo",0
5066,Survei SMRC: Suara Partai Golkar Melonjak Jika Calonkan Ganjar Pranowo di Pilpres 2024,0
6049,"Partai Buruh Bakal Rebut Suara Gerindra, PDIP, hingga PKS di Pemilu 2024",0
4960,PKB Sebut Porsi yang Realistis adalah Calon Wakil Presiden untuk Cak Imin,0
2543,"Soal Koalisi, Sekjen PKS: Ojo Kesusu Kata Jokowi",0
633,Gerindra Enggan Tanggapi Wacana Penundaan Pemilu 2024,0
498,BNPT Ungkap Strategi Baru Teroris Cari Simpatisan,0
4354,"Profil Surya Paloh, Pola Ketua Umum Nasdem dan Langkah-langkah Politiknya",0
720,Menlu Retno Bilang 14 WNI Masih Bertahan Ukraina,0
3554,Empat Tokoh Ini Isyaratkan Bakal Meramaikan Pilgub Jabar 2024,0
757,"Survei LSN: Elektabilitas Prabowo Subianto, Anies dan Ganjar Bersaing Ketat",0
2167,Jokowi Resmi Lantik Lagi Megawati Jadi Ketua Dewan Pengarah BPIP,0
6367,PKB Siap Tampung Kaesang Pangarep Jika Terjun Politik,0
6290,Jokowi Cerita Tolak Lockdown di Awal Pandemi Covid-19: Saya Semedi 3 Hari,0
4103,"Anies Baswedan Hadir di Mukercab PPP, Mardiono Sebut Tak Ada Kaitan dengan Pilpres",0
2942,Jokowi Minta Perwira Muda TNI dan Polri Kuasai Teknologi Masa Depan,0
596,"Tolak Usulan Penundaan Pemilu 2024, PDIP: Tak Ada Landasan Hukumnya",0
2917,"Bahlil Komentari Wacana Duet Puan Maharani da Anies Baswedan, Bambang Pacul: Ngapain Gothak Gathuk?",0
1068,"2 Tahun Presiden Jokowi Ditinggal Sudjiatmi Notomihardjo Selamanya, Apa Pesannya",0
1942,"PDIP Unggul di Sejumlah Survei, Megawati Ingatkan Kader Agar Tak Lengah",0
1647,PA 212 Diprediksi Akan Berbalik Melawan Prabowo Subianto pada Pilpres 2024,0
6387,"Menantu Gus Dur Jadi Dewan Pengarah Pemenangan Pemilu PSI, Giring: Tanda Menang di 2024",0
1700,"Jokowi Beri Tunjangan PNS Fungsional, Terbesar Rp 1,87 Juta",0
5223,"Setelah Surpres Jokowi untuk Yudo Margono Turun, Apa Lagi Tahapannya Menjadi Panglima TNI?",0
3399,Mantan Pimpinan OPM Hadiri Upacara HUT ke-77 RI,0
86,Megawati Bicara Peran Perempuan yang Sering Dilupakan,0
4938,"Jokowi Tinjau Media Center G20, Ogah Jawab Pertanyaan Jurnalis",0
3660,"Peluang PDIP Merapat ke Gerindra, PKB: Asal Jangan Mengubah yang Sudah Ada",0
1029,"Anwar Usman Nikahi Adik Jokowi, Begini Kata Gibran Rakabuming",0
5399,Kata Sandiaga soal Kemungkinan Tinggalkan Gerindra,0
5654,"Survei Charta Politika Bandingkan Jokowi dan Era SBY, Demokrat: Pakai Fakta Bukan Persepsi",0
